,artist_name,popularity,track_id,track_name,uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1783,Starpicker,11,760T1Yx2FDA5ZFZiTCvYeb,Time - Mixed,spotify:artist:1n6m0hJ3GGiRBqUy4mUbC3,0.000156,0.479,220613,0.994,0.907,7,0.0596,-5.41,1,0.0524,139.037,4,0.0705
1784,$NOT,67,0lB24x4SNbi8lLhUAsdoMO,BERETTA (feat. Wifisfuneral),spotify:artist:5IbEL2xjRtKsunfmsahLuO,0.164,0.807,160731,0.564,0.0,6,0.0804,-7.938,0,0.319,96.004,4,0.225
1785,Ash,13,59002qbl9aAYFrQTOS94fs,Orpheus - 2020 - Remaster,spotify:artist:2evydP72Z45DouM4uMGsIE,0.000305,0.442,255613,0.934,0.0414,11,0.202,-5.898,0,0.18,148.938,4,0.284
1786,Playboi Carti,67,7rbalRuIx7sIXFHYTphE0n,Die4Guy,spotify:artist:699OTQXzgjhIYAHMy9RyPD,0.00471,0.759,131248,0.67,0.0,1,0.0889,-5.188,0,0.0589,148.938,4,0.418
1787,XIB,2,3WuVBpmMfvi9Z1gB6IdSpu,2020 Tootsie Roll,spotify:artist:5RQK7ewJwKXBZgwBPZvivb,0.00109,0.45,296751,0.87,0.0,1,0.372,-8.253,1,0.241,158.446,4,0.242
1788,UPSAHL,69,5srKMwXoeyrRnyTnNbpgIW,People I Don't Like,spotify:artist:1294QqYm1VuxxjRiL9M0h9,0.268,0.747,142766,0.573,0.0,11,0.302,-6.562,0,0.295,90.036,4,0.551
1789,DMX,15,41XLsXAszutHy6ccgWO7BF,Party Up,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,0.106,0.53,270560,0.907,0.0,11,0.309,-4.573,1,0.34,202.018,4,0.56
1790,Playboi Carti,67,5fSZXFOZfPVW9gvnnG4ZVW,Punk Monk,spotify:artist:699OTQXzgjhIYAHMy9RyPD,0.0145,0.699,229700,0.408,0.00155,10,0.123,-7.916,0,0.352,76.444,4,0.139
1791,James Kitcher,11,4CWlX8JkbYqmZQASNTSew8,Come in from the Cold - Mixed,spotify:artist:61L67qgtTqrqJIYdBWfLg7,0.000419,0.386,321387,0.983,0.804,9,0.619,-5.863,1,0.0544,138.974,4,0.161
1792,Playboi Carti,67,0cgD36xPIJBdKUNJRHYDgP,JumpOutTheHouse,spotify:artist:699OTQXzgjhIYAHMy9RyPD,0.00456,0.87,93385,0.461,0.0,1,0.11,-5.786,1,0.201,144.053,4,0.485
1793,Steve Dekay,10,0zxOBhtTFf60GsLpghERp7,Atom - Mixed,spotify:artist:7lF2WmukgrCZa5pxW6q1IE,0.000236,0.494,247515,0.991,0.192,11,0.149,-5.11,1,0.325,139.552,4,0.116
1794,Eslabon Armado,70,6sGYPF1Ud3pYSyh28XOUp2,Mi Vicio,spotify:artist:0XeEobZplHxzM9QzFQWLiR,0.619,0.514,194002,0.657,0.0,5,0.079,-7.786,1,0.0375,102.132,3,0.855
1795,Mads & Co.,4,4DvD60R1AenjQOvClq2hGR,Normal Mind,spotify:artist:1Zr86U3TuL6n1VkmENnPCm,0.979,0.497,188000,0.0917,0.0168,1,0.121,-15.799,1,0.0332,108.3,4,0.34
1796,Pooh Shiesty,64,7w77k7yCaDOMe25fYxnzit,7.62 God,spotify:artist:5F1aAS1duwlzExnPs3l2Xe,0.00861,0.819,177110,0.651,0.0,10,0.378,-5.859,0,0.291,77.013,4,0.522
1797,Michael Kaelios,12,6s6aJHbiMQWyCR4rzqbtSu,Our Destiny - Mixed,spotify:artist:2pwi4UCwg2hfWni9RJzv6R,0.000583,0.396,220901,0.98,0.926,11,0.16,-7.59,1,0.0574,139.254,4,0.182
1798,Tame Impala,71,5JWPUEov2wlX7c0jhYZpeB,Lost In Yesterday,spotify:artist:5INjqkS1o8h1imAzPqGZBb,0.0295,0.569,249587,0.84,0.000118,1,0.0995,-4.123,1,0.118,183.059,3,0.749
1799,Jay Flynn,13,5WURXRm6mEMxJS6YmnwrQO,In My Head - Mixed,spotify:artist:4GhYJYhyYWDTPpenxqDMRz,1.82e-05,0.389,305109,0.998,0.896,7,0.444,-7.444,0,0.0829,138.337,4,0.0365
1800,Brytiago,77,15zGj634ctKvXflVumO5Qq,Desnudarte,spotify:artist:00XhexlJEXQstHimpZN910,0.372,0.866,262200,0.527,3.88e-06,10,0.0945,-6.261,1,0.167,91.015,4,0.599
1801,Magnus,10,4Q5TVAwpkSOmunKJ9q9pIw,Mirage - Mixed,spotify:artist:1kUhPIQes1dQ6gnic127bh,2e-05,0.486,291269,0.962,0.857,11,0.2,-6.2,0,0.0388,139.246,4,0.204
1802,Sleepy Hallow,67,3m49rgJQUz5GU07RWjf5SH,Molly (feat. Sheff G),spotify:artist:6EPlBSH2RSiettczlz7ihV,0.787,0.812,164562,0.385,0.0,10,0.103,-9.676,0,0.416,133.993,4,0.742
1803,XiJaro & Pitch,10,7zT90MghM92UVlqGN4exP2,Head Over Heels - Mixed,spotify:artist:0CcmU1Eun8Nwb3VlOAeJUK,3.1e-05,0.395,233829,0.983,0.846,10,0.13,-5.974,1,0.0635,139.778,4,0.078
1804,Ty Dolla $ign,69,1psvnQxSDdIKTDM2Jm8QKt,By Yourself (feat. Jhené Aiko & Mustard),spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,0.0804,0.771,148927,0.526,0.0,1,0.663,-6.844,1,0.0718,104.036,4,0.182
1805,Jody 6,13,0ITHsB6BoK4U1Nh3nDe6YT,I'll Be Your Chemical - Mixed,spotify:artist:0E8BC8YVaBgXflTlmNnH5Y,0.000259,0.354,207536,0.995,0.752,7,0.0923,-8.581,0,0.0944,138.613,4,0.0374
1806,Machine Gun Kelly,68,0RFgKcpWImLWmK9WSSHAiC,play this when i'm gone,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,0.514,0.677,202213,0.443,0.0,0,0.107,-9.375,1,0.027,137.089,4,0.629
1807,Kobaryo,8,5jwNrgDL8Zl44gINkTz1ry,HAPPY NEW BPM 2020,spotify:artist:1Y81Ch90opScfpMfN17lZb,0.0112,0.49,200480,0.996,0.204,3,0.364,-1.446,0,0.204,126.253,4,0.145
1808,Jeris Johnson,67,4JuYtPKJJk0HobzktzN4Qg,damn!,spotify:artist:2hmePXeTr2b7cdRAtRjvPq,0.219,0.754,114250,0.591,0.0188,0,0.209,-7.341,1,0.0414,119.96,4,0.859
1809,Ash,15,4RfYytVLZVug49iuNMojuu,Shining Light - 2020 - Remaster,spotify:artist:2evydP72Z45DouM4uMGsIE,5.79e-06,0.47,309440,0.898,0.204,2,0.122,-5.001,1,0.0415,106.975,4,0.543
1810,Kelly Clarkson,69,2K4XbdyLxi9jhqVQeyUKRK,Under The Mistletoe,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,0.0168,0.437,225688,0.802,0.0,2,0.086,-5.063,1,0.111,178.137,4,0.704
1811,coastal,11,2ACa9maO6K45ghPly09ZXN,Drifting,spotify:artist:5riZ28jk6IkWHyhnoBR0c1,0.747,0.731,120047,0.499,0.858,10,0.108,-8.488,0,0.0545,160.151,4,0.663
1812,Ingrid Andress,65,60RFlt48hm0l4Fu0JoccOl,More Hearts Than Mine,spotify:artist:0jPnVIasXzBYjrlpO5irii,0.109,0.375,214787,0.428,0.0,0,0.105,-7.387,1,0.029,78.516,4,0.361
1813,K CAMP,10,1KpKaITGc9zwr0yAcoTXf7,Lottery (Renegade),spotify:artist:5bgfj5zUoWpyeVatGDjn6H,0.0224,0.919,171018,0.547,0.000209,1,0.0733,-8.797,1,0.207,148.91,4,0.607
1814,The Weeknd,71,6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.0909,0.467,211400,0.608,8.83e-05,10,0.125,-7.847,1,0.0707,80.957,4,0.108
1815,DaBaby,31,28b4jIww4pZf9aQ3VA1LZc,BOP,spotify:artist:4r63FhuTkUYltbVAg5TQnk,0.189,0.77,159715,0.786,0.0,11,0.129,-3.909,1,0.368,126.764,4,0.837
1816,Dixie D’Amelio,73,1KVQBPyORdhfITlixROtvC,Be Happy,spotify:artist:3DKkhRCGOG4e8IUPYFPfWs,0.208,0.722,198966,0.658,0.0,0,0.249,-4.94,1,0.119,87.004,4,0.592
1817,Trap Beats,2,7ycJlRjFTUnRI4WzOOGNYP,New Year,spotify:artist:3TgLh2ulrS57wb0a6HEPl8,0.000494,0.732,77588,0.473,0.726,5,0.145,-9.997,0,0.251,157.038,4,0.962
1818,DJ Scheme,66,3C9D1X8NkG2Ak1RaGpRnnQ,Soda (feat. Take A Daytrip),spotify:artist:1m7LSAMIB1BErIHYSOn32W,0.00952,0.917,228333,0.569,0.0,7,0.0774,-10.456,1,0.279,144.014,4,0.907
1819,Christy Moore,16,2RUy5KHAjE3riFrzIAdxG7,The Foxy Devil - Remastered 2020,spotify:artist:3Ebn7mKYzD0L3DaUB1gNJZ,0.853,0.502,200627,0.344,0.00977,11,0.115,-15.317,1,0.0348,111.426,4,0.628
1820,Miley Cyrus,70,0rFcav2bUNH6NC9576Viiu,Hate Me,spotify:artist:5YGY8feqx7naU7z4HrwZM6,0.0244,0.652,157800,0.597,0.00103,6,0.238,-6.536,0,0.0286,90.022,4,0.333
1821,Ash,13,0xa3MnHMDD12gzZwdylcOY,Girl from Mars - 2020 - Remaster,spotify:artist:2evydP72Z45DouM4uMGsIE,0.00959,0.168,208480,0.746,0.0,9,0.176,-5.043,1,0.0443,78.461,4,0.539
1822,Luke Combs,66,3aMUiKCIXJeurR5ppEMJZD,Six Feet Apart,spotify:artist:718COspgdWOnwOFpJHRZHS,0.335,0.565,199068,0.598,0.0,6,0.124,-5.894,1,0.0276,155.814,4,0.449
1823,The People's Love Cult,2,7wbTQ9OhosDAdCCO6LVjsg,Our Year,spotify:artist:5O0L0V0DzdzYZ40e2rvSHY,0.828,0.464,161549,0.647,0.0329,10,0.248,-4.994,1,0.0283,117.882,4,0.199
1824,Future,66,6lt8iodSkYWEV0ifKCSlfg,Stripes Like Burberry,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,0.216,0.758,274313,0.574,0.0,9,0.144,-7.833,0,0.217,144.081,4,0.706
1825,Ash,15,4y4okFiVQwfKteASrN5v03,Burn Baby Burn - 2020 - Remaster,spotify:artist:2evydP72Z45DouM4uMGsIE,1.57e-05,0.307,207120,0.943,0.0796,4,0.106,-3.789,1,0.112,156.11,4,0.296
1826,aespa,78,1t2qYCAjUAoGfeFeoBlK51,Black Mamba,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,0.0618,0.52,174933,0.915,0.000946,2,0.0856,-2.862,1,0.103,90.069,4,0.5
1827,Dasha Rush,17,4Na2OjeioGnneD8O2e0jAh,Romance 22,spotify:artist:3rZmhfLsLJ5uCKCcN3JVr4,0.0235,0.617,405564,0.926,0.928,7,0.116,-8.382,1,0.0785,133.006,4,0.339
1828,Russ,69,0IUgswE9wJaY4QIQZEDTKe,CIVIL WAR - Bonus,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,0.102,0.923,144507,0.597,0.0,7,0.109,-6.827,1,0.262,101.044,4,0.496
1829,Maroon 5,8,1XuUP49ca28oSAxebNgjg1,What Lovers Do,spotify:artist:04gDigrS5kc9YWfZHwBETP,0.0789,0.799,199760,0.591,4.61e-06,5,0.158,-5.419,0,0.0605,110.003,4,0.412
1830,Dua Lipa,77,1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,0.033,0.627,208505,0.69,0.0,10,0.0742,-5.396,0,0.139,122.053,4,0.627
1831,Zedd,10,1Pgqt94MtUoxeHIBX7Jj3Z,Beautiful Now,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,0.00829,0.636,218733,0.809,4.26e-05,11,0.0764,-5.225,0,0.0279,128.017,4,0.552
1832,CORPSE,68,3AQdBQPDyHQpEauct5Fiu6,White Tee - Alternate Bass Boosted Version,spotify:artist:7yntSJ6uojO3z6GFUVwhAW,0.00455,0.892,121846,0.834,0.00172,1,0.319,-3.413,1,0.194,130.042,4,0.388
1833,Eric Lumiere,5,647OGuWYkCGNKv4HJuQByS,7 Years,spotify:artist:4TSqSBlGY1wV5qhnX6vVwB,0.858,0.52,244821,0.267,0.0,10,0.11,-7.394,1,0.0408,111.884,4,0.383
1834,ITZY,76,6tCssnvTUREcperDOUTqvA,WANNABE,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,0.00795,0.809,191242,0.911,0.000179,6,0.181,-4.41,0,0.0617,122.035,4,0.64
1835,Stray Kids,75,7I0vl97TYZW86qYdgcD1qu,Back Door,spotify:artist:2dIgFjalVxs4ThymZ67YCE,0.157,0.82,189287,0.842,0.0,7,0.112,-3.853,1,0.272,107.952,4,0.653
1836,The Cog is Dead,6,1S7QogtPeYidFXkxyHuzO0,Steam Powered Stories (Reprise) [Remastered 2020],spotify:artist:5aLQtm6eoBgUhsbHvgAJPF,0.406,0.425,161023,0.00661,7.79e-05,7,0.783,-7.084,1,0.24,79.539,4,0.961
1837,Playboi Carti,67,1xVVYE1ahLotRpppJViVzs,F33l Lik3 Dyin,spotify:artist:699OTQXzgjhIYAHMy9RyPD,0.205,0.733,204437,0.703,1.62e-05,11,0.158,-6.451,1,0.0906,141.047,4,0.0966
1838,The Cog is Dead,8,1BrqAzQfvlyivjKXKuQ6Di,A Letter to Michelle (Remastered 2020),spotify:artist:5aLQtm6eoBgUhsbHvgAJPF,0.394,0.501,335386,0.57,0.0,0,0.37,-7.089,1,0.0278,140.008,4,0.119
1839,Banda MS de Sergio Lizárraga,72,2RxC2peY3FtrurYmbbmanr,Qué Maldición,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,0.213,0.755,203360,0.531,0.0,9,0.13,-8.051,0,0.196,177.951,4,0.683
1840,Kyogo Kawaguchi,5,1T4N1AiaKbGUQkzUvnmTTS,A Place In The Sun - 2020 Remaster,spotify:artist:2aoKOZCueumx57nqqOsjd2,0.0227,0.522,206329,0.7,0.0,1,0.139,-5.701,1,0.0309,118.988,4,0.675
1841,The Weeknd,70,1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.0456,0.404,355960,0.524,0.00316,5,0.199,-8.996,0,0.0593,145.74,4,0.168
1842,Nikolauss,12,7EgMi1SWjfKdHpQXoL7REV,We Are Not Alone - Mixed,spotify:artist:1JIkYqcBd6oK502lNnLeid,0.000888,0.431,189092,0.967,0.878,6,0.208,-9.897,0,0.0565,142.699,4,0.102
1843,LilyPichu,69,3NyxWuYU0s2GA6oZgDRQep,dreamy night,spotify:artist:6maAVJxVTGW1xA3LokpQm8,0.616,0.598,245876,0.386,0.00903,5,0.111,-16.039,0,0.343,183.973,4,0.204
1844,Ashley Smith,12,22EiwkwxSWeeHQQNMaIzY9,Rewind - Mixed,spotify:artist:328ZXLXlYfj9qKiVpZRqQR,3.33e-05,0.442,259257,0.994,0.949,6,0.311,-7.219,1,0.0925,141.259,4,0.354
1845,RAYE,75,3DTqHfTGj1c6y2gDXsTez4,Regardless,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,0.0205,0.749,197573,0.82,0.000685,7,0.0775,-6.114,1,0.0478,120.066,4,0.534
1846,Bryan Kearney,12,1IO0FqxMJPP43ZGBhxP8SJ,Adrenaline (James Dymond Remix) - Mixed,spotify:artist:5fBbVsFxoa0jDCqocaEdBx,0.00138,0.41,309313,0.974,0.906,11,0.379,-9.562,0,0.0686,142.288,4,0.224
1847,Aminé,67,61KoN6PlBhQD7sivCcf0hA,Compensating (feat. Young Thug),spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,0.292,0.868,197856,0.616,0.0,5,0.253,-5.405,0,0.17,98.017,4,0.495
1848,Daniel Skyver,13,3pJNR0Had03KTNWAA0fpfj,Stay Close - Mixed,spotify:artist:3bVuL2ru6XQxHjUEb0Zo9y,0.000189,0.45,270663,0.991,0.902,3,0.214,-7.793,0,0.102,141.752,4,0.382
1849,K/DA,74,2V4Fx72svQRxrFvNT1eq5f,THE BADDEST,spotify:artist:4gOc8TsQed9eqnqJct2c5v,0.0215,0.676,162600,0.857,0.0,10,0.254,-4.368,0,0.0438,149.981,4,0.717
1850,Alan Morris,12,6ePMnn3nvxpK9Wlm2HbMG3,Fire In Your Eyes - Mixed,spotify:artist:2C51Wbu4q389aUw2Vy8IA4,0.00103,0.396,243020,0.996,0.962,6,0.429,-7.275,1,0.106,142.111,4,0.0408
1851,Joji,70,0f1G5SHFoFC9lO03gHCGVS,Pretty Boy (feat. Lil Yachty),spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.16,0.656,156759,0.776,0.378,6,0.372,-6.184,1,0.0672,156.049,4,0.638
1852,Mercurial Virus,14,5ixnhjVJ9MeP9O3RWT0QCx,Turning Point (Billy Gillies Remix) - Mixed,spotify:artist:3Z70dAdwSvMR1uJ1VDpFZq,0.000193,0.445,304057,0.981,0.908,9,0.188,-8.802,1,0.0989,142.81,4,0.0935
1853,Rascal Flatts,65,3qwPYg8xTWPafQD3YUNaTU,How They Remember You,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,0.0124,0.442,211707,0.8,0.0,2,0.0785,-5.12,1,0.0368,152.004,4,0.498
1854,Starpicker,12,0sxJdPUhjpb3dZlaDewEyu,Origins (Billy Gillies Remix) - Mixed,spotify:artist:1n6m0hJ3GGiRBqUy4mUbC3,0.000629,0.46,217339,0.993,0.775,3,0.716,-7.021,0,0.35,141.385,4,0.0589
1855,The Band CAMINO,68,53bCcVMGv0S2aIYvfju2Tt,Crying Over You,spotify:artist:6d4jrmreCmsenscuieJERc,0.679,0.463,178950,0.411,0.0,11,0.0453,-8.25,1,0.0414,147.3,4,0.163
1856,Christy Moore,17,7ELV4QVwinhjIrREw2Im2o,Hey Sandy - Live In Dublin / Remastered 2020,spotify:artist:3Ebn7mKYzD0L3DaUB1gNJZ,0.831,0.396,194520,0.725,0.0,2,0.876,-8.301,1,0.0699,155.987,3,0.749
1857,The Weeknd,71,2K9Ovn1o2bTGqbsABGC6m3,Too Late,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.052,0.638,239973,0.863,5.46e-05,4,0.685,-5.221,0,0.132,120.077,4,0.226
1858,Machine Gun Kelly,68,4kDgnKgZTX6puRz9EoNjle,title track,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,0.00107,0.268,165967,0.829,0.0,7,0.157,-5.17,1,0.101,199.886,4,0.351
1859,Jhené Aiko,67,423NhOTzoqgeaIJbrUzSoo,On The Way (feat. Mila J),spotify:artist:5ZS223C6JyBfXasXxrRqOk,0.756,0.575,222600,0.443,0.0,7,0.109,-11.626,0,0.28,113.862,4,0.658
1860,Lou Barlow,6,7BJnnq96Vw2ButUlkapYLE,Holding Back the Year,spotify:artist:73ITRDqlSE4huQlrKuqrBU,0.359,0.733,210627,0.706,4.7e-05,9,0.0639,-7.627,1,0.03,116.324,4,0.463
1861,Edith Whiskers,76,2qPSa6HXjzwa9sLhNGpA1T,Home,spotify:artist:15K8w0bfYieOr55vhSMgJN,0.982,0.725,195359,0.199,0.00395,2,0.1,-12.478,1,0.0357,120.031,4,0.264
1862,Bandēs,8,2KrRS8OpnmwBWUO6TBWOGH,Light Years - Mixed,spotify:artist:7vcT2s2G1IlCiIP3OBA8Af,0.000811,0.65,187316,0.617,0.981,7,0.0839,-15.308,1,0.039,123.02,4,0.0706
1863,Lil Durk,66,6Op06b1puMDN89u3o224CQ,Death Ain't Easy,spotify:artist:3hcs9uc56yIGFCSy9leWe7,0.042,0.793,192052,0.549,0.0,1,0.118,-9.96,1,0.285,90.014,4,0.55
1864,Workout Music ,9,4cCOpV0Y6MvCDYp8n4s2NE,Sunflower (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.00104,0.8,262520,0.931,0.00312,2,0.067,-5.805,1,0.0373,128.007,4,0.746
1865,King Von,65,0rk2IHFiHFnO7t0jvAeHW9,Back Again (feat. Lil Durk),spotify:artist:6QtgPSJPSzcnn7dPZ4VINp,0.0173,0.87,151000,0.563,0.0,5,0.119,-8.373,1,0.451,159.931,4,0.725
1866,Workout Music ,9,7kNIzcigwkcSJCJk7Eyffk,How Do You Sleep? (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.149,0.745,270000,0.888,0.00279,1,0.054,-4.766,0,0.0781,128.012,4,0.891
1867,Workout Music ,8,3km9ILVorBjktlqf4PZLuK,Sucker (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.00914,0.814,262520,0.495,0.218,1,0.0638,-4.605,0,0.0532,127.996,4,0.944
1868,Ovy On The Drums,79,7MoZgM6AsQaZw14WnKopuy,Miedito o Qué? (feat. KAROL G),spotify:artist:3m5qlPf2OkihLz3dRYnkPA,0.12,0.851,209905,0.776,0.0,6,0.1,-3.254,1,0.0561,95.995,4,0.804
1869,Workout Music ,11,6cnCKULXZccT8eVBLWQoGk,Only Human (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.0307,0.773,256800,0.745,0.0546,0,0.0898,-5.535,1,0.0442,127.991,4,0.898
1870,Workout Music ,12,7tURpAVMj5qglZb3nJOx4a,Shallow (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.0853,0.583,270000,0.864,0.178,7,0.0843,-5.376,1,0.035,127.978,4,0.954
1871,Myke Towers,78,3JHpk0DOTOzyh0777JFAky,Diosa,spotify:artist:7iK8PXO48WeuP03g8YR51W,0.398,0.801,214013,0.745,0.00603,6,0.153,-3.733,0,0.063,104.965,4,0.245
1872,Workout Music ,10,34IrjRODspNngRaSbZ9kI0,You Need to Calm Down (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.00258,0.749,273240,0.852,0.000515,2,0.0509,-3.906,0,0.0334,128.004,4,0.933
1873,The Band CAMINO,65,28Fqo5nrtgYj7czjeyHg04,Roses,spotify:artist:6d4jrmreCmsenscuieJERc,0.0339,0.703,181674,0.768,1.3e-06,1,0.0328,-5.069,1,0.0339,95.983,4,0.786
1874,Workout Music ,13,4ZzfKwqPfy02fpQxuh9Zz3,RITMO (Bay Boys For Life) [Remix],spotify:artist:5njMahLKD1tLJ5bejvqseV,0.0138,0.734,277493,0.809,0.0126,0,0.0635,-5.655,0,0.115,128.015,4,0.965
1875,Bring Me The Horizon,73,7CAbF0By0Fpnbiu6Xn5ZF7,Kingslayer (feat. BABYMETAL),spotify:artist:1Ffb6ejR6Fe5IamqA5oRUF,0.000207,0.434,220042,0.929,0.00109,1,0.0916,-2.749,1,0.147,92.541,4,0.428
1876,Workout Music ,13,4NKxzgNnH9IKia3s40MXGj,Bad Liar (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.0186,0.644,275667,0.866,0.000111,8,0.0638,-4.773,1,0.059,127.997,4,0.59
1877,Cali Y El Dandee,81,4K8cyoCDovlc4FvtUr2Hfx,Nada,spotify:artist:5DUlefCLzVRzNWaNURTFpK,0.0518,0.684,174027,0.808,1.02e-05,0,0.0858,-2.737,1,0.061,173.905,4,0.712
1878,Workout Music ,10,17fSlQgLXZyatYTe39fzg8,High Hopes (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.00113,0.651,274952,0.775,0.00536,5,0.0402,-5.326,1,0.0587,154.999,4,0.941
1879,Flume,72,4nlvKIIetOWGIMyhjQXgOZ,The Difference,spotify:artist:6nxWCVXbOlEVRexSbLsTer,0.255,0.56,139663,0.865,0.000153,1,0.083,-1.148,1,0.0909,159.96,4,0.424
1880,Workout Music ,10,2tIxEugB47GXKOmiY7caCM,Take What You Want (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,8.97e-05,0.604,270107,0.676,0.103,4,0.0451,-5.925,1,0.0345,128.003,4,0.843
1881,The Weeknd,70,6b5P51m8xx2XA6U7sdNZ5E,Alone Again,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.033,0.218,250053,0.652,0.111,4,0.172,-7.953,0,0.0641,65.375,4,0.0599
1882,Workout Music ,13,0kTpOPc5nxHxcMXG3go84q,How To Save A Life (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.00147,0.654,272302,0.635,4.17e-05,5,0.105,-7.651,1,0.0641,130.058,4,0.383
1883,Workout Music ,15,4fBQiIB6X7sE5RWK7mZq8N,Tusa (Remix),spotify:artist:5njMahLKD1tLJ5bejvqseV,0.00358,0.764,268120,0.828,0.0055,2,0.0763,-3.625,1,0.081,127.994,4,0.931
1884,Anuel AA,76,6yVkakCN460KOVol9ZazjH,Reggaetonera,spotify:artist:2R21vXR83lH98kGeO99Y66,0.48,0.694,212312,0.796,0.000384,6,0.108,-4.164,1,0.0565,93.064,4,0.515
1885,Christy Moore,15,7DXBLV1fvUi0NuWMbx2MBO,Clyde's Bonnie Banks - Live In Dublin / Remastered 2020,spotify:artist:3Ebn7mKYzD0L3DaUB1gNJZ,0.934,0.512,243307,0.195,0.00892,4,0.0812,-14.072,1,0.0275,84.196,3,0.232
1886,Machine Gun Kelly,68,2iVsPIS2yjS4xhs5Rdy65O,jawbreaker,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,0.000615,0.707,117580,0.576,0.0,2,0.405,-5.665,1,0.0364,128.08,4,0.632
1887,Sam Hunt,64,52lGuLAkIVbm4LZkSf9nj0,Kinfolks,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.0876,0.569,181933,0.807,0.0,0,0.164,-4.584,1,0.0464,76.011,4,0.883
1888,Chedel ABBY,3,5xKmVY9t6Qe0D0SOFdafUO,Golden Era,spotify:artist:0uFQXX0ort6b1kBE4v91oV,1.11e-05,0.554,229742,1.0,0.915,0,0.843,-5.711,1,0.0829,138.025,4,0.396
1889,The Weeknd,69,3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.162,0.55,247187,0.611,6.88e-05,0,0.121,-7.475,1,0.137,148.062,4,0.243
1890,Cosmic Nagga,3,7H5nOClnRv6qxPPu127qAW,Catalyzing,spotify:artist:1NuRTUXUXhhNDkWptDQcm4,0.0061,0.622,185604,0.947,0.751,11,0.101,-5.376,0,0.0539,75.011,4,0.473
1891,Epic Soundscapes,69,7rQ1E6bl6UMhrRhf8quVIR,Heavy Rain,spotify:artist:5u0dE6Vw509dFP0YK5y8lc,0.128,0.069,252330,1.0,0.944,6,0.953,-14.577,1,0.0514,77.22,3,1e-05
1892,Socio-1,3,7laxHnliLPsx4cbEDRpUwk,Ultimate Nightmare,spotify:artist:7kcYxYvLawU0ehqQtc96FG,0.026,0.547,211200,0.984,4.84e-05,8,0.763,-3.201,1,0.131,150.147,4,0.718
1893,The Weeknd,70,3orEOtd8CPL8GFlpRpKuoE,Faith,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.612,0.375,283227,0.605,0.0448,0,0.147,-7.268,0,0.0729,175.946,4,0.128
1894,MIQ Nash,3,1fFcaZQu0S94wENB0DHKvb,Hare Krishna Trance,spotify:artist:4kC8tCR2CPWlHvN2K5QKro,0.000242,0.603,205875,0.967,0.75,9,0.657,-7.174,0,0.101,139.984,3,0.633
1895,Jack Harlow,66,54FJWt8YIA1IHjmUxuDxwi,21C/Delta,spotify:artist:2LIk90788K0zvyj2JJVwkJ,0.0132,0.729,214000,0.588,0.000688,6,0.147,-7.494,0,0.248,97.45,4,0.198
1896,Kanthaa,3,09onBQixTaiWr4sFV9C87R,Supertonic,spotify:artist:3xILSSEDkhyQoyrUB03H0R,0.104,0.68,211108,0.965,0.000685,8,0.122,-3.568,1,0.219,150.168,4,0.956
